#{"t_start": 1737988432.2088268, "env_id": "None"}
r,l,t
-5.0,31,5.786649
-9.0,31,5.78983
-10.0,31,5.793021
-10.0,31,5.796182
-7.0,31,5.799368
-10.0,31,5.802548
-6.0,31,5.805752
-8.0,31,5.808944
-6.0,31,5.812122
-9.0,31,5.815299
-5.0,31,5.818481
-5.0,31,5.821664
-6.0,31,5.824846
-10.0,31,5.828046
-8.0,31,5.831239
-15.0,31,5.834399
-7.0,31,5.837612
-10.0,31,5.84082
-8.0,31,5.844001
-8.0,31,5.847171
-10.0,31,5.850362
-8.0,31,5.853556
-8.0,31,5.856757
-13.0,31,5.859931
-8.0,31,5.863102
-7.0,31,5.866302
-7.0,31,5.869474
-9.0,31,5.872651
-8.0,31,5.953276
-5.0,31,5.956565
-6.0,31,5.959846
-8.0,31,5.963116
-7.0,31,5.966361
-9.0,31,5.969573
-8.0,31,5.972851
-11.0,31,5.976094
-7.0,31,5.979336
-8.0,31,5.982578
-7.0,31,5.985789
-12.0,31,5.989028
-5.0,31,5.99226
-7.0,31,5.995473
-4.0,31,5.998683
-9.0,31,6.001916
-6.0,31,6.005127
-8.0,31,6.008344
-12.0,31,6.011553
-6.0,31,6.014774
-10.0,31,6.017989
-7.0,31,6.0212
-5.0,31,6.024427
-6.0,31,6.027625
-8.0,31,6.030836
-7.0,31,6.034036
-6.0,31,6.037266
-9.0,31,6.040478
-6.0,31,6.043681
-8.0,31,6.046898
-6.0,31,6.050115
-12.0,31,6.053315
-8.0,31,6.056537
-6.0,31,6.059761
-9.0,31,6.062972
-7.0,31,6.066176
-4.0,31,6.06937
-8.0,31,6.072568
-6.0,31,6.075767
-7.0,31,6.078963
-3.0,31,6.082158
-10.0,31,6.085357
-7.0,31,6.088538
-7.0,31,6.091871
-8.0,31,6.095061
-4.0,31,6.098299
-6.0,31,6.101527
-5.0,31,6.104759
-9.0,31,6.108124
-6.0,31,6.111349
-6.0,31,6.114538
-7.0,31,6.117762
-8.0,31,6.120975
-9.0,31,6.124164
-5.0,31,6.127368
-6.0,31,6.130561
-8.0,31,6.133801
-11.0,31,6.136989
-10.0,31,6.140177
-8.0,31,6.143377
-6.0,31,6.14659
-7.0,31,6.149803
-8.0,31,6.152994
-9.0,31,6.156164
-7.0,31,6.159396
-7.0,31,6.16262
-5.0,31,6.242808
-7.0,31,6.24605
-8.0,31,6.249257
-6.0,31,6.252421
-8.0,31,6.255593
-7.0,31,6.258747
-7.0,31,6.261908
-8.0,31,6.265053
-5.0,31,6.268215
-9.0,31,6.27134
-8.0,31,6.274475
-8.0,31,6.27764
-7.0,31,6.280776
-6.0,31,6.283929
-8.0,31,6.287058
-6.0,31,6.290198
-8.0,31,6.293376
-9.0,31,6.296548
-6.0,31,6.299698
-8.0,31,6.302858
-8.0,31,6.306054
-9.0,31,6.309212
-7.0,31,6.312377
-10.0,31,6.315512
-8.0,31,6.318679
-10.0,31,6.321835
-7.0,31,6.324997
-10.0,31,6.328161
-7.0,31,6.331285
-7.0,31,6.334423
-6.0,31,6.337564
-7.0,31,6.34071
-8.0,31,6.343874
-9.0,31,6.346993
-5.0,31,6.350119
-8.0,31,6.353274
-9.0,31,6.356421
-7.0,31,6.35954
-6.0,31,6.36269
-8.0,31,6.365853
-9.0,31,6.368975
-6.0,31,6.372111
-7.0,31,6.375228
-7.0,31,6.378349
-7.0,31,6.381512
-8.0,31,6.384628
-10.0,31,6.387778
-10.0,31,6.3909
-7.0,31,6.394019
-5.0,31,6.397142
-8.0,31,6.40027
-6.0,31,6.403403
-5.0,31,6.406524
-9.0,31,6.409673
-5.0,31,6.412793
-6.0,31,6.415935
-8.0,31,6.419073
-10.0,31,6.422193
-6.0,31,6.425327
-8.0,31,6.428473
-6.0,31,6.431589
-9.0,31,6.434712
-7.0,31,6.437856
-9.0,31,6.440987
-6.0,31,6.444133
-7.0,31,6.447253
-8.0,31,6.526636
-8.0,31,6.529899
-8.0,31,6.533109
-8.0,31,6.536327
-7.0,31,6.539511
-6.0,31,6.542684
-6.0,31,6.545887
-10.0,31,6.549066
-9.0,31,6.552252
-7.0,31,6.555439
-4.0,31,6.558618
-9.0,31,6.561817
-7.0,31,6.564992
-5.0,31,6.568166
-8.0,31,6.571357
-9.0,31,6.574533
-7.0,31,6.577716
-8.0,31,6.58091
-9.0,31,6.584124
-10.0,31,6.587296
-7.0,31,6.590611
-9.0,31,6.593795
-9.0,31,6.596984
-8.0,31,6.600188
-7.0,31,6.603377
-9.0,31,6.60687
-9.0,31,6.610056
-7.0,31,6.613168
-8.0,31,6.616307
-7.0,31,6.61941
-7.0,31,6.622508
-6.0,31,6.625604
-6.0,31,6.62869
-4.0,31,6.631777
-9.0,31,6.634894
-8.0,31,6.637974
-7.0,31,6.641073
-8.0,31,6.644154
-5.0,31,6.647233
-5.0,31,6.650325
-9.0,31,6.653402
-7.0,31,6.656476
-8.0,31,6.659559
-6.0,31,6.662631
-7.0,31,6.665716
-7.0,31,6.668812
-6.0,31,6.67187
-7.0,31,6.674946
-6.0,31,6.678029
-7.0,31,6.681112
-11.0,31,6.684185
-3.0,31,6.68723
-9.0,31,6.690293
-11.0,31,6.693363
-5.0,31,6.696428
-8.0,31,6.699491
-6.0,31,6.702559
-4.0,31,6.705626
-8.0,31,6.708682
-9.0,31,6.711743
-8.0,31,6.714824
-9.0,31,6.717902
-9.0,31,6.720952
-7.0,31,6.724011
-7.0,31,6.727065
-6.0,31,6.730127
-7.0,31,6.809825
-9.0,31,6.813068
-9.0,31,6.816284
-8.0,31,6.819487
-9.0,31,6.82267
-4.0,31,6.825863
-8.0,31,6.829041
-6.0,31,6.832221
-5.0,31,6.835409
-7.0,31,6.838596
-5.0,31,6.841778
-10.0,31,6.844973
-6.0,31,6.848199
-10.0,31,6.851385
-5.0,31,6.854559
-9.0,31,6.85772
-8.0,31,6.860892
-6.0,31,6.864081
-9.0,31,6.867243
-8.0,31,6.870422
-10.0,31,6.873608
-6.0,31,6.876785
-5.0,31,6.879956
-5.0,31,6.883112
-7.0,31,6.886276
-5.0,31,6.889461
-5.0,31,6.892663
-8.0,31,6.895823
-5.0,31,6.899003
-7.0,31,6.902166
-10.0,31,6.905345
-8.0,31,6.908516
-4.0,31,6.911701
-6.0,31,6.914863
-8.0,31,6.918025
-9.0,31,6.921209
-8.0,31,6.924386
-7.0,31,6.927545
-6.0,31,6.930699
-6.0,31,6.933874
-6.0,31,6.937053
-7.0,31,6.940219
-7.0,31,6.943378
-8.0,31,6.94655
-5.0,31,6.949711
-9.0,31,6.952881
-5.0,31,6.956051
-9.0,31,6.959229
-8.0,31,6.962395
-9.0,31,6.965556
-8.0,31,6.968717
-8.0,31,6.971884
-6.0,31,6.975037
-9.0,31,6.978187
-4.0,31,6.981343
-6.0,31,6.984523
-8.0,31,6.987681
-6.0,31,6.990846
-6.0,31,6.99403
-5.0,31,6.997207
-8.0,31,7.000373
-8.0,31,7.003529
-10.0,31,7.006686
-4.0,31,7.009847
-8.0,31,7.013011
-6.0,31,7.016188
-8.0,31,7.095857
-7.0,31,7.099145
-5.0,31,7.10235
-8.0,31,7.105703
-4.0,31,7.10892
-8.0,31,7.112096
-6.0,31,7.115271
-9.0,31,7.11848
-8.0,31,7.121662
-9.0,31,7.124871
-6.0,31,7.128025
-7.0,31,7.131172
-8.0,31,7.134349
-4.0,31,7.137489
-6.0,31,7.14067
-8.0,31,7.143849
-9.0,31,7.147022
-7.0,31,7.150177
-6.0,31,7.153314
-6.0,31,7.156475
-9.0,31,7.15962
-5.0,31,7.162779
-5.0,31,7.165975
-7.0,31,7.169146
-7.0,31,7.172288
-10.0,31,7.175437
-9.0,31,7.178608
-8.0,31,7.181752
-6.0,31,7.184906
-6.0,31,7.18807
-10.0,31,7.191252
-7.0,31,7.194411
-6.0,31,7.197582
-6.0,31,7.200758
-8.0,31,7.203945
-7.0,31,7.207105
-6.0,31,7.210261
-8.0,31,7.213424
-7.0,31,7.216585
-7.0,31,7.219747
-9.0,31,7.222911
-5.0,31,7.226092
-5.0,31,7.229251
-6.0,31,7.232405
-7.0,31,7.235565
-8.0,31,7.23871
-9.0,31,7.241897
-8.0,31,7.245049
-6.0,31,7.248204
-10.0,31,7.251362
-8.0,31,7.254506
-5.0,31,7.257655
-4.0,31,7.26079
-8.0,31,7.263955
-9.0,31,7.267093
-7.0,31,7.270253
-9.0,31,7.273396
-4.0,31,7.276556
-10.0,31,7.279703
-5.0,31,7.282842
-6.0,31,7.28597
-6.0,31,7.289127
-9.0,31,7.29229
-7.0,31,7.295451
-5.0,31,7.298599
-11.0,31,7.301741
-8.0,31,7.381406
-7.0,31,7.384717
-8.0,31,7.387958
-6.0,31,7.391194
-8.0,31,7.394415
-8.0,31,7.397643
-6.0,31,7.40087
-9.0,31,7.404107
-7.0,31,7.407325
-7.0,31,7.410545
-6.0,31,7.413752
-7.0,31,7.41697
-7.0,31,7.420172
-5.0,31,7.423393
-7.0,31,7.426594
-9.0,31,7.429802
-6.0,31,7.433031
-7.0,31,7.436231
-7.0,31,7.439438
-6.0,31,7.442637
-8.0,31,7.445842
-3.0,31,7.449058
-6.0,31,7.452269
-5.0,31,7.455468
-6.0,31,7.458677
-7.0,31,7.461886
-6.0,31,7.465082
-8.0,31,7.468292
-8.0,31,7.47151
-8.0,31,7.47472
-5.0,31,7.477941
-7.0,31,7.481171
-6.0,31,7.484364
-8.0,31,7.487547
-8.0,31,7.490743
-7.0,31,7.493946
-5.0,31,7.49715
-5.0,31,7.500346
-11.0,31,7.503544
-7.0,31,7.506764
-6.0,31,7.509964
-5.0,31,7.513162
-7.0,31,7.516362
-5.0,31,7.519564
-7.0,31,7.522745
-8.0,31,7.525928
-4.0,31,7.529117
-5.0,31,7.532327
-7.0,31,7.535548
-8.0,31,7.538737
-6.0,31,7.54196
-9.0,31,7.545143
-8.0,31,7.548337
-3.0,31,7.551527
-4.0,31,7.554719
-6.0,31,7.557913
-5.0,31,7.561097
-6.0,31,7.564279
-7.0,31,7.567473
-7.0,31,7.570664
-5.0,31,7.573842
-8.0,31,7.577064
-9.0,31,7.580251
-8.0,31,7.583446
-7.0,31,7.586631
-7.0,31,7.589919
-10.0,31,7.670303
-4.0,31,7.673475
-9.0,31,7.67661
-3.0,31,7.679725
-5.0,31,7.682826
-9.0,31,7.685916
-7.0,31,7.689022
-6.0,31,7.692129
-9.0,31,7.695215
-7.0,31,7.698307
-6.0,31,7.701416
-9.0,31,7.704527
-5.0,31,7.707621
-9.0,31,7.710707
-5.0,31,7.713818
-7.0,31,7.716917
-6.0,31,7.720043
-3.0,31,7.723123
-7.0,31,7.726208
-4.0,31,7.729278
-6.0,31,7.732367
-4.0,31,7.735449
-5.0,31,7.738578
-5.0,31,7.741668
-4.0,31,7.744744
-10.0,31,7.74782
-4.0,31,7.750915
-9.0,31,7.753993
-7.0,31,7.757077
-6.0,31,7.760153
-7.0,31,7.763255
-7.0,31,7.766334
-4.0,31,7.769406
-3.0,31,7.772488
-11.0,31,7.775572
-5.0,31,7.778652
-6.0,31,7.781727
-6.0,31,7.784821
-7.0,31,7.787895
-8.0,31,7.790978
-6.0,31,7.794069
-7.0,31,7.79715
-9.0,31,7.800227
-6.0,31,7.803302
-6.0,31,7.80637
-4.0,31,7.809453
-8.0,31,7.812518
-5.0,31,7.815812
-4.0,31,7.818897
-8.0,31,7.82199
-4.0,31,7.825069
-7.0,31,7.828131
-7.0,31,7.831198
-6.0,31,7.83429
-7.0,31,7.837364
-6.0,31,7.84042
-7.0,31,7.843486
-6.0,31,7.846579
-6.0,31,7.849639
-6.0,31,7.852712
-5.0,31,7.855778
-4.0,31,7.858868
-7.0,31,7.861931
-6.0,31,7.865004
-5.0,31,7.868075
-9.0,31,7.871167
-4.0,31,7.950206
-7.0,31,7.953382
-5.0,31,7.95649
-8.0,31,7.959584
-6.0,31,7.96268
-4.0,31,7.965751
-5.0,31,7.968838
-5.0,31,7.971911
-8.0,31,7.974985
-7.0,31,7.978073
-10.0,31,7.981162
-5.0,31,7.984239
-6.0,31,7.987317
-7.0,31,7.990403
-7.0,31,7.99348
-8.0,31,7.996553
-8.0,31,7.999631
-7.0,31,8.00271
-9.0,31,8.0058
-6.0,31,8.008858
-11.0,31,8.011942
-7.0,31,8.015017
-6.0,31,8.018094
-6.0,31,8.021197
-6.0,31,8.024274
-9.0,31,8.027346
-5.0,31,8.030408
-6.0,31,8.033467
-7.0,31,8.036543
-9.0,31,8.039629
-7.0,31,8.042692
-8.0,31,8.045755
-4.0,31,8.048821
-8.0,31,8.051904
-8.0,31,8.054956
-6.0,31,8.05804
-6.0,31,8.061116
-8.0,31,8.064205
-6.0,31,8.067266
-6.0,31,8.070325
-3.0,31,8.073386
-9.0,31,8.076457
-4.0,31,8.079525
-6.0,31,8.082594
-6.0,31,8.085659
-6.0,31,8.088737
-4.0,31,8.091934
-6.0,31,8.095003
-7.0,31,8.098074
-5.0,31,8.101182
-7.0,31,8.104293
-9.0,31,8.107488
-5.0,31,8.11055
-6.0,31,8.113624
-3.0,31,8.116713
-5.0,31,8.119782
-7.0,31,8.122852
-5.0,31,8.125946
-5.0,31,8.12901
-5.0,31,8.132067
-10.0,31,8.135146
-6.0,31,8.138218
-4.0,31,8.141298
-6.0,31,8.144357
-5.0,31,8.147431
-4.0,31,8.150539
-9.0,31,8.233481
-5.0,31,8.236646
-7.0,31,8.239736
-5.0,31,8.242805
-4.0,31,8.245887
-4.0,31,8.248961
-5.0,31,8.252027
-5.0,31,8.255077
-4.0,31,8.258153
-9.0,31,8.261215
-8.0,31,8.264277
-8.0,31,8.26734
-8.0,31,8.270416
-7.0,31,8.273466
-6.0,31,8.276515
-9.0,31,8.27957
-6.0,31,8.28263
-5.0,31,8.285687
-3.0,31,8.288734
-7.0,31,8.291774
-3.0,31,8.294833
-8.0,31,8.29786
-7.0,31,8.300911
-8.0,31,8.303963
-3.0,31,8.307013
-5.0,31,8.310065
-6.0,31,8.313121
-5.0,31,8.316152
-7.0,31,8.319241
-11.0,31,8.322277
-4.0,31,8.325333
-6.0,31,8.328374
-9.0,31,8.331426
-3.0,31,8.334471
-6.0,31,8.337513
-5.0,31,8.340555
-5.0,31,8.343599
-7.0,31,8.346653
-10.0,31,8.3497
-8.0,31,8.35276
-6.0,31,8.355851
-7.0,31,8.358949
-6.0,31,8.361985
-4.0,31,8.36501
-6.0,31,8.368084
-6.0,31,8.371138
-7.0,31,8.374192
-4.0,31,8.377254
-4.0,31,8.380305
-6.0,31,8.383353
-7.0,31,8.386397
-7.0,31,8.38944
-6.0,31,8.392507
-5.0,31,8.395553
-5.0,31,8.398591
-6.0,31,8.401638
-6.0,31,8.404698
-4.0,31,8.407739
-4.0,31,8.410784
-4.0,31,8.413818
-6.0,31,8.416879
-8.0,31,8.419926
-5.0,31,8.422974
-9.0,31,8.426026
-4.0,31,8.42912
-5.0,31,8.432184
-5.0,31,8.51148
-11.0,31,8.514795
-2.0,31,8.518033
-10.0,31,8.521238
-6.0,31,8.524422
-5.0,31,8.527622
-9.0,31,8.530801
-7.0,31,8.533968
-6.0,31,8.537166
-4.0,31,8.540323
-6.0,31,8.543501
-4.0,31,8.546678
-7.0,31,8.549872
-4.0,31,8.553047
-5.0,31,8.55623
-8.0,31,8.559456
-7.0,31,8.562644
-7.0,31,8.565814
-5.0,31,8.56898
-7.0,31,8.572149
-6.0,31,8.575339
-4.0,31,8.578503
-7.0,31,8.581692
-6.0,31,8.584859
-4.0,31,8.588034
-9.0,31,8.591345
-4.0,31,8.594515
-7.0,31,8.597698
-6.0,31,8.600875
-2.0,31,8.604065
-6.0,31,8.607399
-7.0,31,8.610577
-5.0,31,8.613755
-9.0,31,8.616965
-8.0,31,8.620158
-4.0,31,8.623338
-7.0,31,8.626524
-8.0,31,8.629689
-11.0,31,8.632888
-5.0,31,8.636037
-7.0,31,8.639208
-8.0,31,8.64239
-6.0,31,8.645569
-5.0,31,8.648747
-6.0,31,8.651914
-4.0,31,8.655055
-6.0,31,8.658249
-7.0,31,8.66142
-6.0,31,8.664558
-7.0,31,8.667724
-6.0,31,8.670897
-7.0,31,8.674065
-3.0,31,8.677222
-6.0,31,8.680365
-7.0,31,8.683542
-5.0,31,8.686704
-7.0,31,8.689861
-7.0,31,8.693022
-5.0,31,8.696193
-4.0,31,8.699358
-5.0,31,8.702501
-9.0,31,8.705665
-8.0,31,8.70881
-5.0,31,8.711954
-5.0,31,8.71509
-7.0,31,8.718242
-6.0,31,8.798139
-7.0,31,8.801372
-9.0,31,8.804542
-7.0,31,8.807677
-6.0,31,8.810792
-2.0,31,8.813887
-5.0,31,8.817005
-5.0,31,8.82012
-5.0,31,8.823239
-8.0,31,8.826354
-7.0,31,8.829472
-7.0,31,8.832596
-5.0,31,8.835701
-9.0,31,8.838855
-5.0,31,8.841965
-4.0,31,8.845104
-2.0,31,8.848226
-5.0,31,8.851341
-7.0,31,8.854456
-7.0,31,8.857564
-6.0,31,8.860661
-8.0,31,8.86379
-5.0,31,8.866898
-4.0,31,8.870031
-7.0,31,8.873142
-3.0,31,8.876263
-3.0,31,8.879355
-5.0,31,8.882437
-5.0,31,8.885526
-4.0,31,8.888632
-7.0,31,8.891733
-5.0,31,8.894822
-4.0,31,8.897932
-7.0,31,8.901068
-1.0,31,8.904159
-7.0,31,8.907242
-6.0,31,8.910347
-5.0,31,8.913462
-9.0,31,8.916553
-5.0,31,8.919632
-7.0,31,8.922736
-5.0,31,8.925839
-3.0,31,8.928941
-8.0,31,8.932035
-6.0,31,8.935124
-7.0,31,8.938228
-8.0,31,8.941319
-6.0,31,8.944405
-5.0,31,8.947505
-4.0,31,8.950611
-8.0,31,8.95369
-4.0,31,8.956786
-6.0,31,8.959871
-4.0,31,8.962975
-7.0,31,8.966065
-7.0,31,8.969166
-7.0,31,8.972264
-5.0,31,8.975352
-4.0,31,8.978457
-3.0,31,8.981568
-5.0,31,8.984685
-4.0,31,8.987772
-6.0,31,8.990873
-7.0,31,8.993962
-3.0,31,8.997066
-7.0,31,9.000165
-2.0,31,9.079846
-6.0,31,9.083035
-4.0,31,9.086128
-5.0,31,9.089285
-5.0,31,9.092452
-4.0,31,9.09554
-6.0,31,9.09861
-7.0,31,9.101703
-6.0,31,9.105096
-8.0,31,9.108319
-6.0,31,9.111425
-8.0,31,9.114513
-8.0,31,9.117623
-5.0,31,9.120697
-5.0,31,9.123764
-7.0,31,9.126842
-6.0,31,9.129892
-6.0,31,9.132964
-4.0,31,9.136012
-6.0,31,9.139049
-5.0,31,9.142113
-7.0,31,9.145155
-4.0,31,9.148193
-7.0,31,9.151262
-5.0,31,9.154305
-6.0,31,9.157363
-3.0,31,9.160405
-4.0,31,9.163445
-4.0,31,9.166534
-4.0,31,9.169581
-6.0,31,9.172619
-4.0,31,9.1757
-6.0,31,9.178742
-6.0,31,9.181794
-5.0,31,9.184838
-4.0,31,9.187874
-5.0,31,9.190915
-1.0,31,9.193959
-3.0,31,9.197006
-7.0,31,9.200044
-9.0,31,9.203093
-6.0,31,9.206154
-6.0,31,9.209204
-7.0,31,9.21223
-7.0,31,9.215281
-3.0,31,9.218314
-3.0,31,9.221331
-4.0,31,9.224357
-4.0,31,9.227397
-5.0,31,9.230428
-10.0,31,9.233475
-5.0,31,9.236509
-8.0,31,9.239542
-7.0,31,9.242587
-5.0,31,9.245617
-5.0,31,9.248686
-3.0,31,9.251723
-7.0,31,9.254762
-5.0,31,9.257798
-2.0,31,9.260818
-6.0,31,9.263857
-3.0,31,9.266878
-7.0,31,9.269915
-5.0,31,9.272956
-6.0,31,9.275985
-9.0,31,9.279032
-5.0,31,9.35835
-8.0,31,9.361645
-5.0,31,9.364898
-4.0,31,9.368088
-7.0,31,9.371272
-4.0,31,9.374455
-7.0,31,9.37766
-7.0,31,9.380835
-3.0,31,9.384014
-5.0,31,9.387204
-5.0,31,9.390379
-7.0,31,9.393552
-5.0,31,9.396712
-6.0,31,9.399893
-3.0,31,9.403045
-4.0,31,9.406185
-5.0,31,9.409366
-7.0,31,9.412523
-6.0,31,9.415667
-5.0,31,9.418804
-5.0,31,9.42198
-6.0,31,9.425145
-8.0,31,9.428308
-5.0,31,9.431429
-4.0,31,9.434606
-6.0,31,9.43775
-3.0,31,9.440902
-6.0,31,9.444053
-7.0,31,9.447228
-7.0,31,9.450398
-8.0,31,9.45359
-6.0,31,9.456745
-7.0,31,9.459904
-5.0,31,9.463044
-8.0,31,9.466192
-5.0,31,9.469353
-6.0,31,9.472513
-4.0,31,9.475665
-4.0,31,9.478818
-7.0,31,9.48198
-6.0,31,9.485124
-6.0,31,9.488255
-4.0,31,9.491401
-7.0,31,9.494557
-4.0,31,9.497768
-6.0,31,9.500934
-4.0,31,9.504084
-4.0,31,9.50727
-4.0,31,9.510414
-5.0,31,9.513562
-7.0,31,9.516709
-5.0,31,9.519869
-8.0,31,9.523039
-8.0,31,9.526202
-4.0,31,9.529369
-7.0,31,9.532519
-6.0,31,9.535666
-10.0,31,9.538813
-4.0,31,9.541972
-7.0,31,9.545158
-9.0,31,9.548326
-4.0,31,9.551465
-9.0,31,9.554622
-4.0,31,9.55776
-5.0,31,9.560912
-5.0,31,9.564062
-4.0,31,9.567232
-7.0,31,9.648198
-7.0,31,9.651415
-2.0,31,9.654564
-5.0,31,9.657749
-3.0,31,9.660906
-6.0,31,9.664051
-8.0,31,9.667215
-5.0,31,9.670347
-8.0,31,9.673485
-4.0,31,9.676644
-5.0,31,9.679758
-8.0,31,9.682883
-2.0,31,9.685996
-5.0,31,9.689106
-9.0,31,9.692224
-5.0,31,9.695321
-6.0,31,9.698423
-6.0,31,9.701547
-5.0,31,9.70465
-6.0,31,9.707761
-5.0,31,9.710843
-9.0,31,9.713948
-4.0,31,9.717058
-6.0,31,9.720154
-8.0,31,9.723244
-3.0,31,9.726368
-8.0,31,9.729459
-7.0,31,9.732548
-5.0,31,9.73566
-3.0,31,9.738796
-6.0,31,9.741883
-3.0,31,9.74499
-5.0,31,9.748089
-3.0,31,9.751201
-6.0,31,9.754299
-2.0,31,9.757397
-4.0,31,9.760501
-3.0,31,9.763594
-5.0,31,9.766703
-5.0,31,9.769799
-6.0,31,9.772899
-9.0,31,9.776005
-6.0,31,9.779116
-3.0,31,9.782191
-4.0,31,9.785295
-5.0,31,9.788397
-6.0,31,9.791481
-7.0,31,9.794574
-6.0,31,9.797666
-10.0,31,9.800772
-7.0,31,9.803861
-7.0,31,9.806932
-5.0,31,9.810034
-4.0,31,9.813108
-7.0,31,9.816192
-3.0,31,9.819252
-2.0,31,9.822336
-4.0,31,9.825411
-8.0,31,9.828491
-4.0,31,9.831562
-2.0,31,9.834648
-7.0,31,9.837729
-5.0,31,9.840814
-6.0,31,9.8439
-8.0,31,9.847
-7.0,31,9.850073
-5.0,31,9.928994
-6.0,31,9.932101
-6.0,31,9.935164
-5.0,31,9.93823
-4.0,31,9.941289
-4.0,31,9.944363
-5.0,31,9.947414
-4.0,31,9.950448
-5.0,31,9.953492
-2.0,31,9.956536
-8.0,31,9.959566
-5.0,31,9.962608
-7.0,31,9.965627
-3.0,31,9.968686
-7.0,31,9.971729
-7.0,31,9.974769
-7.0,31,9.977812
-6.0,31,9.980867
-10.0,31,9.983896
-4.0,31,9.986928
-2.0,31,9.989941
-4.0,31,9.99301
-5.0,31,9.996039
-6.0,31,9.999087
-7.0,31,10.002139
-4.0,31,10.005203
-1.0,31,10.008238
-6.0,31,10.011275
-7.0,31,10.014307
-3.0,31,10.017361
-5.0,31,10.02039
-6.0,31,10.023421
-6.0,31,10.026462
-4.0,31,10.029504
-5.0,31,10.032527
-6.0,31,10.035557
-3.0,31,10.038579
-7.0,31,10.04163
-4.0,31,10.044661
-3.0,31,10.047697
-5.0,31,10.050724
-6.0,31,10.053763
-5.0,31,10.056788
-5.0,31,10.059805
-5.0,31,10.062831
-3.0,31,10.065875
-3.0,31,10.068924
-9.0,31,10.071953
-4.0,31,10.074982
-5.0,31,10.078016
-6.0,31,10.08103
-6.0,31,10.084059
-5.0,31,10.087084
-3.0,31,10.090216
-8.0,31,10.093261
-6.0,31,10.096274
-4.0,31,10.099323
-6.0,31,10.102348
-7.0,31,10.105779
-5.0,31,10.109035
-4.0,31,10.112235
-4.0,31,10.115443
-8.0,31,10.118612
-3.0,31,10.121779
-6.0,31,10.124965
-3.0,31,10.12813
-6.0,31,10.207924
-4.0,31,10.21112
-3.0,31,10.214263
-2.0,31,10.217419
-3.0,31,10.220542
-7.0,31,10.223694
-7.0,31,10.226832
-2.0,31,10.22993
-3.0,31,10.233032
-3.0,31,10.236145
-6.0,31,10.23923
-4.0,31,10.242326
-3.0,31,10.245427
-7.0,31,10.248542
-4.0,31,10.251649
-2.0,31,10.254752
-3.0,31,10.257857
-5.0,31,10.260983
-5.0,31,10.264096
-4.0,31,10.267218
-7.0,31,10.270345
-6.0,31,10.273502
-5.0,31,10.27661
-7.0,31,10.279703
-5.0,31,10.282811
-6.0,31,10.2859
-7.0,31,10.289006
-6.0,31,10.292083
-6.0,31,10.29521
-5.0,31,10.298318
-9.0,31,10.301423
-6.0,31,10.304525
-2.0,31,10.307638
-4.0,31,10.310743
-7.0,31,10.313852
-5.0,31,10.316978
-9.0,31,10.320091
-6.0,31,10.323212
-6.0,31,10.326323
-8.0,31,10.329434
-3.0,31,10.332545
-5.0,31,10.335629
-3.0,31,10.338708
-4.0,31,10.3418
-7.0,31,10.344898
-7.0,31,10.347987
-5.0,31,10.351101
-5.0,31,10.354203
-6.0,31,10.357299
-5.0,31,10.360388
-4.0,31,10.363459
-7.0,31,10.366564
-4.0,31,10.369671
-5.0,31,10.372774
-5.0,31,10.375911
-7.0,31,10.379041
-3.0,31,10.382157
-6.0,31,10.385278
-4.0,31,10.38839
-3.0,31,10.391517
-6.0,31,10.394631
-5.0,31,10.397748
-5.0,31,10.400876
-4.0,31,10.404023
-6.0,31,10.40717
-3.0,31,10.410282
-6.0,31,10.489372
-6.0,31,10.492585
-4.0,31,10.495734
-6.0,31,10.498897
-4.0,31,10.502113
-5.0,31,10.505237
-6.0,31,10.508358
-6.0,31,10.511487
-6.0,31,10.514612
-4.0,31,10.517729
-5.0,31,10.520861
-5.0,31,10.523982
-4.0,31,10.527125
-4.0,31,10.53024
-5.0,31,10.533351
-7.0,31,10.536466
-4.0,31,10.539581
-5.0,31,10.542686
-3.0,31,10.545795
-6.0,31,10.548914
-3.0,31,10.552039
-5.0,31,10.555144
-5.0,31,10.558257
-2.0,31,10.561356
-7.0,31,10.564478
-4.0,31,10.567588
-7.0,31,10.5707
-5.0,31,10.573808
-3.0,31,10.576914
-5.0,31,10.580016
-1.0,31,10.583123
-6.0,31,10.586224
-4.0,31,10.589445
-6.0,31,10.592549
-3.0,31,10.595634
-4.0,31,10.598771
-6.0,31,10.601888
-5.0,31,10.605182
-4.0,31,10.608357
-5.0,31,10.61149
-3.0,31,10.614607
-4.0,31,10.617728
-8.0,31,10.620842
-4.0,31,10.623988
-5.0,31,10.627099
-6.0,31,10.630205
-5.0,31,10.633318
-3.0,31,10.636429
-4.0,31,10.639536
-4.0,31,10.642648
-5.0,31,10.645756
-4.0,31,10.648888
-7.0,31,10.651979
-5.0,31,10.655064
-5.0,31,10.658178
-6.0,31,10.661308
-3.0,31,10.664445
-4.0,31,10.667582
-4.0,31,10.670695
-5.0,31,10.67382
-1.0,31,10.676925
-6.0,31,10.680028
-6.0,31,10.683114
-3.0,31,10.686248
-6.0,31,10.68935
-5.0,31,10.692461
-6.0,31,10.772341
-7.0,31,10.775487
-4.0,31,10.778616
-8.0,31,10.781751
-5.0,31,10.784877
-4.0,31,10.787989
-2.0,31,10.791096
-4.0,31,10.794222
-6.0,31,10.797325
-4.0,31,10.80043
-3.0,31,10.803533
-5.0,31,10.806656
-3.0,31,10.809759
